account,slot,name,filter,error,odds_band,plbf,bets,sys_key,fingerprint
noggin2,39,Elliott Gordon Hurdles NH Flat ALL BSPs,"TEST PASSED LEGALLY1 AND lastrun  BETWEEN 41 and 150 AND classincirish  IN ( 1,2,3,4 ) AND rt4_id  IN ( 2,3 ) AND datemonthofyear  IN ( 1,2,3,4 ) AND horsecountry  IN ( 2,4 ) AND jockeys_claim  IN ( 0 ) AND trainer_id  IN ( 3235 ) AND careerruns>0 AND dateyears >=2003",,none,214.53,201.0,noggin2:39,"(frozenset({'TEST PASSED LEGALLY1', 'datemonthofyear IN (1,2,3,4)', 'trainer_id IN (3235)', 'horsecountry IN (2,4)', 'jockeys_claim IN (0)', 'classincirish IN (1,2,3,4)', 'lastrun BETWEEN 41 and 150', 'rt4_id IN (2,3)', 'careerruns>0'}), 'none')"
noggin2,40,GoldieJS Ayr MAY JUNE 2021,"TEST PASSED LEGALLY1 AND lastrun  BETWEEN 4 and 150 AND rt1_id = 1 AND nh_flat_aw_id  IN ( 2 ) AND track_id  IN ( 3 ) AND datemonthofyear  IN ( 5,6 ) AND trainer_id  IN ( 1038 ) AND careerruns>0 AND dateyears >=2003",,none,-16.47,165.0,noggin2:40,"(frozenset({'TEST PASSED LEGALLY1', 'trainer_id IN (1038)', 'nh_flat_aw_id IN (2)', 'datemonthofyear IN (5,6)', 'lastrun BETWEEN 4 and 150', 'careerruns>0', 'rt1_id = 1', 'track_id IN (3)'}), 'none')"
noggin2,41,SS Ascot STR HDGR diff,TEST PASSED LEGALLY1 AND yards  BETWEEN 1540 and 1760 AND r2number_of_runners  BETWEEN 13 and 34 AND track_id  IN ( 2 ) AND trackdirection  IN ( 3 ) AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003,,none,8.62,47.0,noggin2:41,"(frozenset({'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'yards BETWEEN 1540 and 1760', 'track_id IN (2)', 'trackdirection IN (3)', 'r2number_of_runners BETWEEN 13 and 34', 'careerruns>0'}), 'none')"
noggin2,42,HaggasWJ,"TEST PASSED LEGALLY1 AND careerruns  BETWEEN 1 and 2 AND class_id  IN ( 2,3,4,5,6 ) AND bestplace3  IN ( 1,2,3,4 ) AND classmove NOT IN ( 0 ) AND trainer_id  IN ( 3125 ) AND careerruns>0 AND country_id=1 AND dateyears >=2003",,none,-46.49,472.0,noggin2:42,"(frozenset({'TEST PASSED LEGALLY1', 'class_id IN (2,3,4,5,6)', 'country_id=1', 'bestplace3 IN (1,2,3,4)', 'classmove NOT IN (0)', 'careerruns>0', 'trainer_id IN (3125)', 'careerruns BETWEEN 1 and 2'}), 'none')"
noggin2,43,SS HDGR 1-5 DSLR BSP 3.51-1000.00,"TEST PASSED LEGALLY1 AND horse_age NOT BETWEEN 3 and 4 AND careerruns  BETWEEN 5 and 221 AND lastrunruns  BETWEEN 0 and 15 AND trackwins  BETWEEN 0 and 2 AND lastrun  BETWEEN 1 and 5 AND nh_flat_aw_id  IN ( 1,2 ) AND horsecountry  IN ( 1,2,3 ) AND headgear  IN ( 1,2 ) AND careerruns>0 AND dateyears >=2003",,3.51 - 1000.0,45.0,294.0,noggin2:43,"(frozenset({'careerruns BETWEEN 5 and 221', 'TEST PASSED LEGALLY1', 'trackwins BETWEEN 0 and 2', 'lastrun BETWEEN 1 and 5', 'horsecountry IN (1,2,3)', 'nh_flat_aw_id IN (1,2)', 'careerruns>0', 'headgear IN (1,2)', 'lastrunruns BETWEEN 0 and 15', 'horse_age NOT BETWEEN 3 and 4'}), '3.51 - 1000.0')"
noggin2,44,NH NAAS,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 4 and 7 AND seasonalruns  BETWEEN 5 and 7 AND nh_flat_aw_id  IN ( 1 ) AND track_id  IN ( 50 ) AND bestplace5 NOT IN ( 2 ) AND bestplace10  IN ( 1,2,3 ) AND dateyears >=2003",,none,29.55,117.0,noggin2:44,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'horse_age BETWEEN 4 and 7', 'bestplace5 NOT IN (2)', 'seasonalruns BETWEEN 5 and 7', 'bestplace10 IN (1,2,3)', 'track_id IN (50)'}), 'none')"
noggin2,45,SS Chapstow 6YO,"TEST PASSED LEGALLY1 AND dateweek NOT BETWEEN 23 and 29 AND horse_age = 6 AND seasonalruns <> 1 AND lastrun  BETWEEN 6 and 90 AND nh_flat_aw_id  IN ( 2 ) AND track_id  IN ( 14 ) AND d2jockeys_claim  IN ( 0,3 ) AND careerruns>0 AND dateyears >=2003",,none,-8.67,70.0,noggin2:45,"(frozenset({'d2jockeys_claim IN (0,3)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'track_id IN (14)', 'dateweek NOT BETWEEN 23 and 29', 'lastrun BETWEEN 6 and 90', 'horse_age = 6', 'careerruns>0', 'seasonalruns <> 1'}), 'none')"
noggin2,47,NewmR ApplebyC,TEST PASSED LEGALLY1 AND track_id  IN ( 54 ) AND trainer_id  IN ( 5169 ) AND dateyears >=2003,,none,130.07,490.0,noggin2:47,"(frozenset({'trainer_id IN (5169)', 'TEST PASSED LEGALLY1', 'track_id IN (54)'}), 'none')"
noggin2,48,SS NH NEWBURY,TEST PASSED LEGALLY1 AND seasonalruns  BETWEEN 4 and 8 AND lastrun  BETWEEN 26 and 60 AND totaldistbt NOT BETWEEN 0 and 2 AND nh_flat_aw_id  IN ( 1 ) AND track_id  IN ( 52 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003,,none,47.33,120.0,noggin2:48,"(frozenset({'totaldistbt NOT BETWEEN 0 and 2', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'careerruns>0', 'lastrun BETWEEN 26 and 60', 'seasonalruns BETWEEN 4 and 8', 'track_id IN (52)'}), 'none')"
noggin2,49,SS NH CHP LTO 2.01 - 300.00,"TEST PASSED LEGALLY1 AND horse_age NOT BETWEEN 4 and 5 AND horseyearrides  BETWEEN 1 and 8 AND seasonalruns  BETWEEN 0 and 3 AND catruns NOT BETWEEN 1 and 3 AND r2number_of_runners  BETWEEN 8 and 19 AND lastrun  BETWEEN 26 and 176 AND nh_flat_aw_id  IN ( 1 ) AND datemonthofyear  IN ( 1,2,3,4,5,6,7,8,9,10,12 ) AND horsecountry NOT IN ( 3 ) AND headgear  IN ( 23 ) AND bestplace5  IN ( 1,2,3,4,5,6,7,8,9 ) AND bestplace10  IN ( 1,2,3,4,5,6 ) AND d2placing NOT IN ( 2 ) AND headgearlr  IN ( 1 ) AND careerruns>0 AND dateyears >=2003",,2.01 - 300.0,239.8,674.0,noggin2:49,"(frozenset({'bestplace5 IN (1,2,3,4,5,6,7,8,9)', 'r2number_of_runners BETWEEN 8 and 19', 'headgearlr IN (1)', 'horsecountry NOT IN (3)', 'seasonalruns BETWEEN 0 and 3', 'careerruns>0', 'datemonthofyear IN (1,2,3,4,5,6,7,8,9,10,12)', 'horse_age NOT BETWEEN 4 and 5', 'catruns NOT BETWEEN 1 and 3', 'horseyearrides BETWEEN 1 and 8', 'd2placing NOT IN (2)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'bestplace10 IN (1,2,3,4,5,6)', 'lastrun BETWEEN 26 and 176', 'headgear IN (23)'}), '2.01 - 300.0')"
noggin2,51,SS NH 1 RUN 8.01 - 50.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 4 and 6 AND careerruns = 1 AND catruns = 1 AND lastrun  BETWEEN 55 and 5000 AND totaldistbt  BETWEEN 2.05 and 30 AND country_id = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 1 ) AND horsecountry  IN ( 1,2 ) AND careerruns>0 AND careerruns>0 AND dateyears >=2003",,8.01 - 50.0,-1.8,502.0,noggin2:51,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'catruns = 1', 'careerruns = 1', 'lastrun BETWEEN 55 and 5000', 'totaldistbt BETWEEN 2.05 and 30', 'country_id = 1', 'horsecountry IN (1,2)', 'horse_age BETWEEN 4 and 6', 'careerruns>0', 'tonguetie = 0'}), '8.01 - 50.0')"
noggin2,52,SS AW HDGRdiff 7F - 1m.5F 14.01 - 200.00,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1540 and 2090 AND seasonalruns  BETWEEN 0 and 4 AND lastrun  BETWEEN 11 and 180 AND totaldistbt  BETWEEN 4.05 and 1999 AND nh_flat_aw_id  IN (3) AND classincirish  IN (6) AND headgear NOT IN (4,20) AND careerruns>0 AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003",,14.01 - 200.0,-104.0,104.0,noggin2:52,"(frozenset({'classincirish IN (6)', 'headgear <> headgearlr', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (3)', 'yards BETWEEN 1540 and 2090', 'lastrun BETWEEN 11 and 180', 'seasonalruns BETWEEN 0 and 4', 'totaldistbt BETWEEN 4.05 and 1999', 'careerruns>0', 'headgear NOT IN (4,20)'}), '14.01 - 200.0')"
noggin2,54,NewmR BeckettRM,"TEST PASSED LEGALLY1 AND track_id  IN ( 54 ) AND distancemove  IN ( 0,110,220,330,440,550,660,770,880,990,1100,1210,1320,1430,1540,1650,1760 ) AND trainer_id  IN ( 2746 ) AND careerruns>0 AND dateyears >=2003",,none,-37.21,182.0,noggin2:54,"(frozenset({'TEST PASSED LEGALLY1', 'track_id IN (54)', 'distancemove IN (0,110,220,330,440,550,660,770,880,990,1100,1210,1320,1430,1540,1650,1760)', 'careerruns>0', 'trainer_id IN (2746)'}), 'none')"
noggin2,55,SS AW 1 RUN 5.01 - 100.00,"TEST PASSED LEGALLY1 AND careerruns = 1 AND lastrun  BETWEEN 61 and 300 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 3 ) AND horsecountry NOT IN ( 3 ) AND headgear  IN ( 4,23 ) AND r2nh_flat_aw_id  IN ( 2,3 ) AND careerruns>0 AND dateyears >=2003",,5.01 - 100.0,102.45,723.0,noggin2:55,"(frozenset({'TEST PASSED LEGALLY1', 'careerruns = 1', 'nh_flat_aw_id IN (3)', 'headgear IN (4,23)', 'r2nh_flat_aw_id IN (2,3)', 'lastrun BETWEEN 61 and 300', 'horsecountry NOT IN (3)', 'careerruns>0', 'tonguetie = 0'}), '5.01 - 100.0')"
noggin2,56,SS AW NEWC STR 4YOs 12.01 - 1000.00,"TEST PASSED LEGALLY1 AND horse_age = 4 AND careerruns  BETWEEN 3 and 28 AND horserunssinceplace  BETWEEN 1 and 5 AND nh_flat_aw_id  IN ( 3 ) AND track_id  IN ( 53 ) AND trackdirection  IN ( 3 ) AND datemonthofyear  IN ( 1,2,3,4,5,8,9,10,11,12 ) AND datedayofweek  IN ( 3,4,5,6 ) AND bestplace5  IN ( 0,1,2,3,4,5,6,7 ) AND dateyears >=2003",,12.01 - 1000.0,95.1,335.0,noggin2:56,"(frozenset({'track_id IN (53)', 'TEST PASSED LEGALLY1', 'horserunssinceplace BETWEEN 1 and 5', 'nh_flat_aw_id IN (3)', 'horse_age = 4', 'datedayofweek IN (3,4,5,6)', 'datemonthofyear IN (1,2,3,4,5,8,9,10,11,12)', 'trackdirection IN (3)', 'bestplace5 IN (0,1,2,3,4,5,6,7)', 'careerruns BETWEEN 3 and 28'}), '12.01 - 1000.0')"
noggin2,58,MidgleyPT 6f-7f,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 1540 AND lastrun  BETWEEN 16 and 90 AND rt1_id = 1 AND horsesex = 1 AND distancemove  IN ( -880,-770,-660,-550,-440,-330,-220,-110 ) AND trainer_id  IN ( 2554 ) AND careerruns>0 AND dateyears >=2003",,none,18.5,30.0,noggin2:58,"(frozenset({'TEST PASSED LEGALLY1', 'yards BETWEEN 1320 and 1540', 'distancemove IN (-880,-770,-660,-550,-440,-330,-220,-110)', 'lastrun BETWEEN 16 and 90', 'trainer_id IN (2554)', 'careerruns>0', 'horsesex = 1', 'rt1_id = 1'}), 'none')"
noggin2,61,IRE NH RH TRACKS 12.01 - 65.00,"TEST PASSED LEGALLY1 AND number_of_runners  BETWEEN 4 and 19 AND catruns  BETWEEN 0 and 33 AND country_id = 2 AND horsesex = 1 AND tonguetie = 0 AND d2tonguetie = 0 AND nh_flat_aw_id  IN (1) AND trackdirection  IN (2) AND horsecountry  IN (1,2) AND headgear NOT IN (2) AND dateyears >=2003",,12.01 - 65.0,162.71,650.0,noggin2:61,"(frozenset({'country_id = 2', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'trackdirection IN (2)', 'headgear NOT IN (2)', 'horsecountry IN (1,2)', 'horsesex = 1', 'tonguetie = 0', 'catruns BETWEEN 0 and 33', 'd2tonguetie = 0', 'number_of_runners BETWEEN 4 and 19'}), '12.01 - 65.0')"
noggin2,62,ss IRE DSLRx2 14.01 - 1000.00,"TEST PASSED LEGALLY1 AND careerruns  BETWEEN 3 and 50 AND lastrun  BETWEEN 21 and 180 AND totaldistbt  BETWEEN 4.05 and 2000 AND lasttoslast  BETWEEN 76 and 90 AND classincirish  IN ( 5,6 ) AND datemonthofyear  IN ( 1,2,3,4,5,7,8,9,10,11,12 ) AND horsecountry  IN ( 2 ) AND headgear  IN ( 23 ) AND classmove  IN ( 0 ) AND careerruns>0 AND careerruns>1 AND careerruns>0 AND dateyears >=2003",,14.01 - 1000.0,-83.55,168.0,noggin2:62,"(frozenset({'classincirish IN (5,6)', 'lastrun BETWEEN 21 and 180', 'TEST PASSED LEGALLY1', 'careerruns BETWEEN 3 and 50', 'totaldistbt BETWEEN 4.05 and 2000', 'horsecountry IN (2)', 'headgear IN (23)', 'classmove IN (0)', 'careerruns>0', 'lasttoslast BETWEEN 76 and 90', 'datemonthofyear IN (1,2,3,4,5,7,8,9,10,11,12)', 'careerruns>1'}), '14.01 - 1000.0')"
noggin2,63,ss THIRSK 7f,"TEST PASSED LEGALLY1 AND yards = 1540 AND horse90dayrides  BETWEEN 1 and 5 AND seasonalruns NOT BETWEEN 2 and 4 AND lastrun  BETWEEN 1 and 45 AND tonguetie = 0 AND track_id  IN ( 71 ) AND bestplace5  IN ( 2,3,4,5 ) AND bestplace10  IN ( 2,3,4 ) AND d2jockeys_claim  IN ( 0 ) AND careerruns>0 AND dateyears >=2003",,none,10.25,55.0,noggin2:63,"(frozenset({'track_id IN (71)', 'TEST PASSED LEGALLY1', 'bestplace5 IN (2,3,4,5)', 'seasonalruns NOT BETWEEN 2 and 4', 'bestplace10 IN (2,3,4)', 'd2jockeys_claim IN (0)', 'horse90dayrides BETWEEN 1 and 5', 'careerruns>0', 'lastrun BETWEEN 1 and 45', 'tonguetie = 0', 'yards = 1540'}), 'none')"
noggin2,64,SS AW 6f 6YO - 9YO all BSPs,"TEST PASSED LEGALLY1 AND yards = 1320 AND horse_age  BETWEEN 7 and 9 AND lastrun  BETWEEN 1 and 15 AND nh_flat_aw_id  IN ( 3 ) AND classincirish  IN ( 4,5,6,7 ) AND r2trackdirection  IN ( 1 ) AND d2jockeys_claim  IN ( 0,1,2,3,4,5 ) AND careerruns>0 AND dateyears >=2003",,none,37.85,156.0,noggin2:64,"(frozenset({'horse_age BETWEEN 7 and 9', 'd2jockeys_claim IN (0,1,2,3,4,5)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (3)', 'lastrun BETWEEN 1 and 15', 'r2trackdirection IN (1)', 'classincirish IN (4,5,6,7)', 'careerruns>0', 'yards = 1320'}), 'none')"
noggin2,65,Newb - BinSuroor,"TEST PASSED LEGALLY1 AND nh_flat_aw_id  IN ( 2 ) AND track_id  IN ( 52 ) AND datemonthofyear  IN ( 6,7,8,9,10 ) AND trainer_id  IN ( 2913 ) AND dateyears >=2003",,none,11.95,43.0,noggin2:65,"(frozenset({'trainer_id IN (2913)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'datemonthofyear IN (6,7,8,9,10)', 'track_id IN (52)'}), 'none')"
noggin2,66,OBrienAP,TEST PASSED LEGALLY1 AND dateweek  BETWEEN 17 and 25 AND horse_age  BETWEEN 2 and 3 AND catruns  BETWEEN 2 and 12 AND country_id = 1 AND tonguetie = 0 AND headgear  IN (23) AND trainer_id  IN ( 85 ) AND dateyears >=2003,,none,19.0,18.0,noggin2:66,"(frozenset({'dateweek BETWEEN 17 and 25', 'TEST PASSED LEGALLY1', 'trainer_id IN (85)', 'horse_age BETWEEN 2 and 3', 'catruns BETWEEN 2 and 12', 'country_id = 1', 'headgear IN (23)', 'tonguetie = 0'}), 'none')"
noggin2,67,OKeef Jedd,TEST PASSED LEGALLY1 AND horse_age  BETWEEN 2 and 5 AND horsesex = 1 AND nh_flat_aw_id  IN ( 2 ) AND distancemove  IN ( 0 ) AND trainer_id  IN ( 1104 ) AND careerruns>0 AND dateyears >=2003,,none,-17.2,218.0,noggin2:67,"(frozenset({'trainer_id IN (1104)', 'TEST PASSED LEGALLY1', 'horse_age BETWEEN 2 and 5', 'nh_flat_aw_id IN (2)', 'horsesex = 1', 'careerruns>0', 'distancemove IN (0)'}), 'none')"
noggin2,68,SS FLAT 1-7 DSLR 8YO ,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 1870 AND number_of_runners  BETWEEN 6 and 19 AND horse_age = 8 AND lastrun  BETWEEN 1 and 7 AND lasttoslast  BETWEEN 4 and 75 AND nh_flat_aw_id  IN ( 2 ) AND posdayssincerun  IN ( 1,2 ) AND careerruns>0 AND careerruns>1 AND dateyears >=2003",,none,-0.35,45.0,noggin2:68,"(frozenset({'careerruns>1', 'posdayssincerun IN (1,2)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'yards BETWEEN 1100 and 1870', 'horse_age = 8', 'careerruns>0', 'number_of_runners BETWEEN 6 and 19', 'lastrun BETWEEN 1 and 7', 'lasttoslast BETWEEN 4 and 75'}), 'none')"
noggin2,69,HDGRdiff 5YO-8YO 10.5-65.00,TEST PASSED LEGALLY1 AND horse_age  BETWEEN 5 and 8 AND careerruns  BETWEEN 1 and 220 AND lastrun  BETWEEN 26 and 120 AND careerruns>0 AND headgear <> headgearlr AND dateyears >=2003,,10.5 - 65.0,-6.47,1685.0,noggin2:69,"(frozenset({'headgear <> headgearlr', 'lastrun BETWEEN 26 and 120', 'TEST PASSED LEGALLY1', 'careerruns>0', 'careerruns BETWEEN 1 and 220', 'horse_age BETWEEN 5 and 8'}), '10.5 - 65.0')"
noggin2,70,SS MM CLASS 1-3 ClaimJock 14.01 - 65.00,"TEST PASSED LEGALLY1 AND fcve  BETWEEN 0 and 100 AND nh_flat_aw_id  IN ( 1 ) AND classincirish  IN ( 1,2,3 ) AND bestplace5  IN ( 1,2,3 ) AND jockeys_claim  IN ( 4,5,6,7,8,10 ) AND race_date>='2011-12-28' AND dateyears >=2003",,14.01 - 65.0,4.13,591.0,noggin2:70,"(frozenset({'fcve BETWEEN 0 and 100', 'classincirish IN (1,2,3)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'jockeys_claim IN (4,5,6,7,8,10)', ""race_date>='2011-12-28'"", 'bestplace5 IN (1,2,3)'}), '14.01 - 65.0')"
noggin2,71,SS BLNK FT ALL BSPs,"TEST PASSED LEGALLY1 AND yards <> 1100 AND hgruns = 0 AND r2number_of_runners NOT BETWEEN 4 and 7 AND d2tonguetie = 0 AND nh_flat_aw_id  IN ( 1,3 ) AND classincirish  IN ( 5,6,7 ) AND datemonthofyear  IN ( 1,2,6,7,8,9,10,11,12 ) AND headgear  IN ( 2 ) AND distancemove  IN ( -220,-110 ) AND headgearlr  IN ( 23 ) AND d2jockeys_claim  IN ( 0,1,2,3 ) AND careerruns>0 AND dateyears >=2003",,none,0.71,28.0,noggin2:71,"(frozenset({'yards <> 1100', 'nh_flat_aw_id IN (1,3)', 'headgear IN (2)', 'TEST PASSED LEGALLY1', 'd2jockeys_claim IN (0,1,2,3)', 'distancemove IN (-220,-110)', 'careerruns>0', 'headgearlr IN (23)', 'hgruns = 0', 'r2number_of_runners NOT BETWEEN 4 and 7', 'classincirish IN (5,6,7)', 'd2tonguetie = 0', 'datemonthofyear IN (1,2,6,7,8,9,10,11,12)'}), 'none')"
noggin2,72,SS Salis 1 place at Track,"TEST PASSED LEGALLY1 AND yards NOT BETWEEN 1320 and 2200 AND trackplaces = 1 AND track_id  IN ( 64 ) AND headgear  IN ( 3,4,23 ) AND dateyears >=2003",,none,25.9,44.0,noggin2:72,"(frozenset({'TEST PASSED LEGALLY1', 'headgear IN (3,4,23)', 'track_id IN (64)', 'trackplaces = 1', 'yards NOT BETWEEN 1320 and 2200'}), 'none')"
noggin2,73,2021 HannonR Jr 4YO 2021,TEST PASSED LEGALLY1 AND yards  BETWEEN 1540 and 1650 AND horse_age = 4 AND nh_flat_aw_id  IN ( 2 ) AND classmove NOT IN ( 0 ) AND jockeys_claim  IN ( 0 ) AND trainer_id  IN ( 5187 ) AND country_id=1 AND r2country_id=1 AND dateyears >=2003,,none,-0.01,28.0,noggin2:73,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'horse_age = 4', 'country_id=1', 'jockeys_claim IN (0)', 'classmove NOT IN (0)', 'yards BETWEEN 1540 and 1650', 'r2country_id=1', 'trainer_id IN (5187)'}), 'none')"
noggin2,74,SS NH HDGRdiff CHP LTO V today 2.01 - 100.00,TEST PASSED LEGALLY1 AND horse_age  BETWEEN 6 and 12 AND catruns  BETWEEN 0 and 42 AND lastrun  BETWEEN 1 and 60 AND country_id = 1 AND nh_flat_aw_id  IN (1) AND headgear  IN (3) AND headgearlr  IN (1) AND careerruns>0 AND dateyears >=2003,,2.01 - 100.0,-27.65,40.0,noggin2:74,"(frozenset({'catruns BETWEEN 0 and 42', 'horse_age BETWEEN 6 and 12', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'country_id = 1', 'lastrun BETWEEN 1 and 60', 'headgearlr IN (1)', 'careerruns>0', 'headgear IN (3)'}), '2.01 - 100.0')"
noggin2,75,2021 MeehanB 2021,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1320 and 2090 AND horse_age  BETWEEN 3 and 4 AND seasonalruns NOT BETWEEN 2 and 3 AND horsesex = 1 AND tonguetie = 0 AND nh_flat_aw_id  IN ( 2 ) AND distancemove  IN ( -1760,-1650,-1540,-1430,-1320,-1210,-1100,-990,-880,-770,-660,-550,-440,-330,-220,-110,0,110,220 ) AND jockeys_claim  IN ( 0 ) AND trainer_id  IN ( 184 ) AND r2nh_flat_aw_id  IN ( 2 ) AND careerruns>0 AND dateyears >=2003",,none,84.23,62.0,noggin2:75,"(frozenset({'seasonalruns NOT BETWEEN 2 and 3', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'distancemove IN (-1760,-1650,-1540,-1430,-1320,-1210,-1100,-990,-880,-770,-660,-550,-440,-330,-220,-110,0,110,220)', 'jockeys_claim IN (0)', 'horse_age BETWEEN 3 and 4', 'yards BETWEEN 1320 and 2090', 'r2nh_flat_aw_id IN (2)', 'careerruns>0', 'horsesex = 1', 'tonguetie = 0', 'trainer_id IN (184)'}), 'none')"
noggin2,76,SHORT TRAVELLERS 6.01 - 400.00,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 3 and 7 AND distancetrv  BETWEEN 1 and 115 AND careerruns  BETWEEN 4 and 23 AND careerwins  BETWEEN 0 and 3 AND r2number_of_runners  BETWEEN 9 and 34 AND lastrun  BETWEEN 1 and 300 AND nh_flat_aw_id  IN (2,3) AND datemonthofyear  IN (1,2,3,4,5,6) AND postravelled  IN (21,22,23) AND bestplace3  IN (1,2,3,4,5,6,7,8,9,10) AND jockeys_claim  IN (0,2,3,4,5) AND careerruns>0 AND race_date>='2011-12-28' AND dateyears >=2003",,6.01 - 400.0,133.85,1133.0,noggin2:76,"(frozenset({""race_date>='2011-12-28'"", 'TEST PASSED LEGALLY1', 'careerruns BETWEEN 4 and 23', 'distancetrv BETWEEN 1 and 115', 'lastrun BETWEEN 1 and 300', 'bestplace3 IN (1,2,3,4,5,6,7,8,9,10)', 'nh_flat_aw_id IN (2,3)', 'r2number_of_runners BETWEEN 9 and 34', 'postravelled IN (21,22,23)', 'jockeys_claim IN (0,2,3,4,5)', 'careerruns>0', 'careerwins BETWEEN 0 and 3', 'horse_age BETWEEN 3 and 7', 'datemonthofyear IN (1,2,3,4,5,6)'}), '6.01 - 400.0')"
noggin2,77,MidgleyPT 5F 2021,"TEST PASSED LEGALLY1 AND yards = 1100 AND horse_age  BETWEEN 5 and 12 AND wlastrun NOT BETWEEN 31 and 75 AND horsesex = 1 AND class_id  IN ( 2,3,4,5,6,7 ) AND datemonthofyear  IN ( 5,6,7,8,9,10,11,12 ) AND headgear  IN ( 23 ) AND trainer_id  IN ( 2554 ) AND careerwins>0 AND country_id=1 AND dateyears >=2003",,none,30.42,391.0,noggin2:77,"(frozenset({'wlastrun NOT BETWEEN 31 and 75', 'TEST PASSED LEGALLY1', 'yards = 1100', 'horse_age BETWEEN 5 and 12', 'datemonthofyear IN (5,6,7,8,9,10,11,12)', 'country_id=1', 'class_id IN (2,3,4,5,6,7)', 'headgear IN (23)', 'trainer_id IN (2554)', 'horsesex = 1', 'careerwins>0'}), 'none')"
noggin2,78,NH BF 7lbs LTO,"TEST PASSED LEGALLY1 AND horse_age  BETWEEN 8 and 14 AND lastrun  BETWEEN 1 and 300 AND nh_flat_aw_id  IN ( 1 ) AND classmove NOT IN ( 0 ) AND jockeys_claim  IN ( 0 ) AND d2placing NOT IN ( 1 ) AND d2fav_j_fav  IN ( 1,2,3 ) AND d2jockeys_claim  IN ( 7 ) AND careerruns>0 AND dateyears >=2003",,none,39.72,67.0,noggin2:78,"(frozenset({'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (1)', 'd2fav_j_fav IN (1,2,3)', 'lastrun BETWEEN 1 and 300', 'jockeys_claim IN (0)', 'classmove NOT IN (0)', 'd2jockeys_claim IN (7)', 'careerruns>0', 'horse_age BETWEEN 8 and 14', 'd2placing NOT IN (1)'}), 'none')"
noggin2,79,OBrienAP ROYAL ASCOT,TEST PASSED LEGALLY1 AND country_id = 1 AND tonguetie = 0 AND festival_id  IN ( 2 ) AND bestplace3  IN ( 1 ) AND trainer_id  IN ( 85 ) AND dateyears >=2003,,none,-15.52,128.0,noggin2:79,"(frozenset({'country_id = 1', 'trainer_id IN (85)', 'TEST PASSED LEGALLY1', 'bestplace3 IN (1)', 'tonguetie = 0', 'festival_id IN (2)'}), 'none')"
noggin2,80,SmartB 2YOs,"TEST PASSED LEGALLY1 AND yards  BETWEEN 1100 and 1540 AND horse_age = 2 AND nh_flat_aw_id  IN ( 2 ) AND class_id  IN ( 1,5,6 ) AND horsecountry NOT IN ( 2 ) AND distancemove  IN ( -330,-220,-110,0,110 ) AND trainer_id  IN ( 205 ) AND careerruns>0 AND country_id=1 AND dateyears >=2003",,none,132.31,75.0,noggin2:80,"(frozenset({'distancemove IN (-330,-220,-110,0,110)', 'TEST PASSED LEGALLY1', 'nh_flat_aw_id IN (2)', 'country_id=1', 'horse_age = 2', 'yards BETWEEN 1100 and 1540', 'trainer_id IN (205)', 'class_id IN (1,5,6)', 'careerruns>0', 'horsecountry NOT IN (2)'}), 'none')"
